"adm_03","rowcacode3","year","month","seasonaltotal_precip","seasonalmedian_precip"
"Bermo","NER004002001",2007,6,21.9733954668045,2.25859320163727
"Bermo","NER004002001",2007,7,73.8719601631165,8.9420475959778
"Bermo","NER004002001",2007,8,135.959299087524,20.3961687088012
"Bermo","NER004002001",2007,9,47.1375159025193,2.28240233659744
"Bermo","NER004002001",2008,6,32.1361747980118,4.54364705085755
"Bermo","NER004002001",2008,7,78.2877540588379,10.383629322052
"Bermo","NER004002001",2008,8,104.28330039978,18.9205083847046
"Bermo","NER004002001",2008,9,54.0085999965668,8.93122243881226
"Bermo","NER004002001",2009,6,27.1361473798752,4.47963976860047
"Bermo","NER004002001",2009,7,77.8290483951569,12.8354072570801
"Bermo","NER004002001",2009,8,60.7262105941773,8.86024951934814
"Bermo","NER004002001",2009,9,47.9900877475738,5.63154149055481
"Bermo","NER004002001",2010,6,44.2812964916229,7.56306838989257
"Bermo","NER004002001",2010,7,99.9784498214722,14.4625859260559
"Bermo","NER004002001",2010,8,130.874746799469,21.234203338623
"Bermo","NER004002001",2010,9,52.3635162711144,6.9509356021881
"Bermo","NER004002001",2011,6,45.8735871315002,5.70698881149292
"Bermo","NER004002001",2011,7,73.6608800888061,9.18382978439331
"Bermo","NER004002001",2011,8,107.067694664001,13.190348148346
"Bermo","NER004002001",2011,9,43.3430798053741,6.21942782402039
"Bermo","NER004002001",2012,6,45.262729883194,8.5488748550415
"Bermo","NER004002001",2012,7,93.0698919296265,15.7973227500915
"Bermo","NER004002001",2012,8,98.930713891983,18.4435963630676
"Bermo","NER004002001",2012,9,59.6174314022064,9.03587913513183
"Bermo","NER004002001",2013,6,20.3395289778709,3.84041702747345
"Bermo","NER004002001",2013,7,69.5102033615112,11.5132126808167
"Bermo","NER004002001",2013,8,118.843988418579,19.0721082687378
"Bermo","NER004002001",2013,9,37.0337023735046,6.06646656990051
"Bermo","NER004002001",2014,6,24.1362659931183,3.09539413452149
"Bermo","NER004002001",2014,7,125.589818954468,13.9878368377685
"Bermo","NER004002001",2014,8,110.180815696716,17.9743871688842
"Bermo","NER004002001",2014,9,43.3675790429116,6.52618575096131
"Bermo","NER004002001",2015,6,21.719942688942,3.73248159885406
"Bermo","NER004002001",2015,7,74.1533150672912,10.5838799476624
"Bermo","NER004002001",2015,8,107.584326028824,21.2324056625366
"Bermo","NER004002001",2015,9,69.6726512908935,10.9810140132904
"Bermo","NER004002001",2016,6,28.5829148292542,4.52438068389893
"Bermo","NER004002001",2016,7,122.365387916565,20.5729885101319
"Bermo","NER004002001",2016,8,75.3173441886902,12.3004899024963
"Bermo","NER004002001",2016,9,40.0980944633484,7.54056262969971
"Bermo","NER004002001",2017,6,48.802185535431,6.42187690734863
"Bermo","NER004002001",2017,7,108.697629213333,17.8923029899598
"Bermo","NER004002001",2017,8,74.3881306648254,11.2250294685364
"Bermo","NER004002001",2017,9,13.2649956941605,0.924238055944442
"Bermo","NER004002001",2018,6,35.2672441005707,5.16643476486206
"Bermo","NER004002001",2018,7,86.146960735321,17.02730178833
"Bermo","NER004002001",2018,8,132.913642168045,21.9238891601562
"Bermo","NER004002001",2018,9,65.1268212199211,4.69595015048981
"Bermo","NER004002001",2019,6,37.5156733989716,5.99507880210876
"Bermo","NER004002001",2019,7,79.4953937530518,14.7246308326721
"Bermo","NER004002001",2019,8,106.444094657898,17.3904209136963
"Bermo","NER004002001",2019,9,38.4992721676826,6.21859192848206
"Bermo","NER004002001",2020,6,31.6533707380295,5.18443763256073
"Bermo","NER004002001",2020,7,123.193026542664,20.8915185928345
"Bermo","NER004002001",2020,8,148.579485177994,28.9196481704712
"Bermo","NER004002001",2020,9,60.6404998302461,11.8640456199646
"Bermo","NER004002001",2021,6,22.5126669406891,3.38487899303437
"Bermo","NER004002001",2021,7,149.160271644592,22.8667593002319
"Bermo","NER004002001",2021,8,115.873480796814,19.1017961502075
"Bermo","NER004002001",2021,9,34.6013000011444,6.17605090141296
"Gadabedji","NER004002002",1981,6,23.3974152376326,3.85004024505615
"Gadabedji","NER004002002",1981,7,118.786086088913,9.03975129127504
"Gadabedji","NER004002002",1981,8,55.6598331607768,4.41980303375401
"Gadabedji","NER004002002",1981,9,29.3301211539227,2.27956634759903
"Gadabedji","NER004002002",1982,6,15.4328739783092,2.59558315786053
"Gadabedji","NER004002002",1982,7,50.6382236187686,8.31420622036429
"Gadabedji","NER004002002",1982,8,111.124943776117,18.1280711713388
"Gadabedji","NER004002002",1982,9,7.49937251599844,1.20581152160912
"Gadabedji","NER004002002",1983,6,25.4582092731052,2.9272573710323
"Gadabedji","NER004002002",1983,7,84.2223260033217,12.6253479189165
"Gadabedji","NER004002002",1983,8,66.6847724993565,11.3110563004255
"Gadabedji","NER004002002",1983,9,12.4177901164925,1.42955280662226
"Gadabedji","NER004002002",1984,6,10.4779588500659,1.55903467535973
"Gadabedji","NER004002002",1984,7,37.3465100819323,5.39128794096526
"Gadabedji","NER004002002",1984,8,10.1329012843963,1.64064296928853
"Gadabedji","NER004002002",1984,9,42.4515000863251,3.79521323625858
"Gadabedji","NER004002002",1985,6,17.6234896677131,2.50119692147944
"Gadabedji","NER004002002",1985,7,63.6430005858057,9.01516684884423
"Gadabedji","NER004002002",1985,8,104.077794160143,21.0413627798965
"Gadabedji","NER004002002",1985,9,36.70720050783,5.76906827343911
"Gadabedji","NER004002002",1986,6,20.3763160950208,2.04344393812073
"Gadabedji","NER004002002",1986,7,99.2527866257724,14.9849607090292
"Gadabedji","NER004002002",1986,8,67.5949220628449,9.53114352081761
"Gadabedji","NER004002002",1986,9,42.8227230391029,5.39789978663126
"Gadabedji","NER004002002",1987,6,8.31457413511803,1.27477473679258
"Gadabedji","NER004002002",1987,7,47.3190125651165,3.47671936187909
"Gadabedji","NER004002002",1987,8,113.900810481067,18.0499730987863
"Gadabedji","NER004002002",1987,9,22.6758999028866,3.57873922846129
"Gadabedji","NER004002002",1988,6,20.5923287128988,2.90240788747388
"Gadabedji","NER004002002",1988,7,125.65678673992,14.424413574934
"Gadabedji","NER004002002",1988,8,120.265034335063,12.8870266220256
"Gadabedji","NER004002002",1988,9,43.2837494123274,6.9310980342164
"Gadabedji","NER004002002",1989,6,16.4165430089487,1.37672063453359
"Gadabedji","NER004002002",1989,7,71.1369008821952,11.0199646126671
"Gadabedji","NER004002002",1989,8,127.891447130592,23.5147444225797
"Gadabedji","NER004002002",1989,9,18.8056389228643,2.86998982751676
"Gadabedji","NER004002002",1990,6,10.8151162216093,1.28895654439691
"Gadabedji","NER004002002",1990,7,82.3151777670364,13.3768786573612
"Gadabedji","NER004002002",1990,8,59.1529474943958,11.2425074577332
"Gadabedji","NER004002002",1990,9,11.2731476583798,1.69187979698181
"Gadabedji","NER004002002",1991,6,20.1171523214964,2.65408713528604
"Gadabedji","NER004002002",1991,7,101.058834239394,14.2266581378873
"Gadabedji","NER004002002",1991,8,113.370705448453,19.2041769451999
"Gadabedji","NER004002002",1991,9,16.4552872653946,1.12629930480116
"Gadabedji","NER004002002",1992,6,17.7788470424388,1.2800770991768
"Gadabedji","NER004002002",1992,7,80.5887980099881,10.8327033718427
"Gadabedji","NER004002002",1992,8,97.9767389076272,9.07793320020041
"Gadabedji","NER004002002",1992,9,13.1323261628524,1.3513773503834
"Gadabedji","NER004002002",1993,6,13.1163824286098,2.11412824352007
"Gadabedji","NER004002002",1993,7,37.0131488729976,4.65987862981256
"Gadabedji","NER004002002",1993,8,94.2113884066859,15.9228338872685
"Gadabedji","NER004002002",1993,9,25.4206183814825,3.69945394396782
"Gadabedji","NER004002002",1994,6,13.5097913976463,1.8784024948035
"Gadabedji","NER004002002",1994,7,81.2833069581128,8.22181942675848
"Gadabedji","NER004002002",1994,8,131.270027997841,13.7843196980798
"Gadabedji","NER004002002",1994,9,86.3813992738856,11.4343155744619
"Gadabedji","NER004002002",1995,6,10.8425568965348,1.4128502458334
"Gadabedji","NER004002002",1995,7,57.8363683274239,7.87696746717463
"Gadabedji","NER004002002",1995,8,91.9510590135862,12.8735742603854
"Gadabedji","NER004002002",1995,9,46.0662586214757,6.55933145863359
"Gadabedji","NER004002002",1996,6,37.920798650879,6.107686659881
"Gadabedji","NER004002002",1996,7,68.3704482334478,12.442702293396
"Gadabedji","NER004002002",1996,8,63.7265905302774,8.86347972501918
"Gadabedji","NER004002002",1996,9,36.5951464723253,5.01237296759063
"Gadabedji","NER004002002",1997,6,26.256698862133,4.19923922859926
"Gadabedji","NER004002002",1997,7,62.1822746489263,8.10094165802003
"Gadabedji","NER004002002",1997,8,92.1611282682789,14.811503057414
"Gadabedji","NER004002002",1997,9,16.0653646816808,1.53825417036905
"Gadabedji","NER004002002",1998,6,24.5203206585926,4.10724648154059
"Gadabedji","NER004002002",1998,7,114.903433864468,20.9980375317559
"Gadabedji","NER004002002",1998,8,110.236897718188,16.4856754302978
"Gadabedji","NER004002002",1998,9,64.034838088198,10.7218806811258
"Gadabedji","NER004002002",1999,6,6.91247559613137,1.07600566451974
"Gadabedji","NER004002002",1999,7,129.908021814793,19.5681924453148
"Gadabedji","NER004002002",1999,8,160.539009389605,25.0865285429344
"Gadabedji","NER004002002",1999,9,74.2426313535193,11.7741441845338
"Gadabedji","NER004002002",2000,6,18.2109671313531,2.77857986714529
"Gadabedji","NER004002002",2000,7,93.7211710932152,17.4592628568557
"Gadabedji","NER004002002",2000,8,72.4768488139933,12.3529976209004
"Gadabedji","NER004002002",2000,9,13.5065030922575,1.28691374177051
"Gadabedji","NER004002002",2001,6,23.4280791336499,2.82606826440915
"Gadabedji","NER004002002",2001,7,126.786721783861,22.0290573372031
"Gadabedji","NER004002002",2001,8,112.16824308733,15.0813002064986
"Gadabedji","NER004002002",2001,9,43.9094671022831,4.74137973785401
"Gadabedji","NER004002002",2002,6,15.8433714613753,1.68630566596985
"Gadabedji","NER004002002",2002,7,97.2279623823244,13.2594418525695
"Gadabedji","NER004002002",2002,8,92.5919461800281,16.2459376724907
"Gadabedji","NER004002002",2002,9,58.3182199864357,8.53367829322815
"Gadabedji","NER004002002",2003,6,41.6985796439758,6.46308416591578
"Gadabedji","NER004002002",2003,7,77.6011311440535,8.29129425684611
"Gadabedji","NER004002002",2003,8,148.430398695769,21.4941518454104
"Gadabedji","NER004002002",2003,9,65.2422883313418,11.5492401896782
"Gadabedji","NER004002002",2004,6,20.5632841309474,3.53589550077693
"Gadabedji","NER004002002",2004,7,67.8606813040001,9.58046318689982
"Gadabedji","NER004002002",2004,8,136.114455141938,24.4699948310852
"Gadabedji","NER004002002",2004,9,11.9519373634837,0.976144516504429
"Gadabedji","NER004002002",2005,6,41.5262833426565,4.93262901994371
"Gadabedji","NER004002002",2005,7,93.5240567595913,14.4622452095017
"Gadabedji","NER004002002",2005,8,105.731903433365,12.0174759864807
"Gadabedji","NER004002002",2005,9,39.7145240739149,5.21782192299969
"Gadabedji","NER004002002",2006,6,11.3295838517188,2.05438718302497
"Gadabedji","NER004002002",2006,7,88.214174946964,11.2307032478349
"Gadabedji","NER004002002",2006,8,125.595331484864,21.6199903488159
"Gadabedji","NER004002002",2006,9,67.3430644298727,11.5200674212283
"Gadabedji","NER004002002",2007,6,14.5699164814866,2.07568722963333
"Gadabedji","NER004002002",2007,7,78.429064221529,8.80009160160032
"Gadabedji","NER004002002",2007,8,131.164467927447,24.4517635162853
"Gadabedji","NER004002002",2007,9,41.0231346278071,1.57526506677222
"Gadabedji","NER004002002",2008,6,22.5674427639686,2.46842401168764
"Gadabedji","NER004002002",2008,7,89.7792826106034,14.5522374085896
"Gadabedji","NER004002002",2008,8,106.248532743871,18.4861949284872
"Gadabedji","NER004002002",2008,9,48.2755167065095,8.20424842834472
"Gadabedji","NER004002002",2009,6,24.6186540162145,4.09061565083583
"Gadabedji","NER004002002",2009,7,85.3667377758569,14.393474766973
"Gadabedji","NER004002002",2009,8,73.0193923689008,11.6115795958578
"Gadabedji","NER004002002",2009,9,41.5329586510382,3.95256166445559
"Gadabedji","NER004002002",2010,6,29.0310226567053,3.87368071079254
"Gadabedji","NER004002002",2010,7,106.153862504234,15.9815761847943
"Gadabedji","NER004002002",2010,8,126.550253907324,17.4648737792531
"Gadabedji","NER004002002",2010,9,48.8057693918166,7.24163643639359
"Gadabedji","NER004002002",2011,6,38.3151909803231,5.61284712661879
"Gadabedji","NER004002002",2011,7,67.9120438417765,9.84137293067534
"Gadabedji","NER004002002",2011,8,110.740292412554,14.993029008099
"Gadabedji","NER004002002",2011,9,35.5646496858312,5.78957711837259
"Gadabedji","NER004002002",2012,6,38.26233652927,6.77701160342423
"Gadabedji","NER004002002",2012,7,90.902229606136,14.4375724370281
"Gadabedji","NER004002002",2012,8,102.492159219689,18.9315213621193
"Gadabedji","NER004002002",2012,9,59.3976823629354,9.4381113607304
"Gadabedji","NER004002002",2013,6,15.060104757924,2.14167706960961
"Gadabedji","NER004002002",2013,7,72.2562711844099,13.17408994981
"Gadabedji","NER004002002",2013,8,113.471359156485,18.146728515625
"Gadabedji","NER004002002",2013,9,35.4158164438292,5.39396035610926
"Gadabedji","NER004002002",2014,6,14.0957837911858,2.13105255365372
"Gadabedji","NER004002002",2014,7,124.598734829754,15.9183220920931
"Gadabedji","NER004002002",2014,8,95.0500467303659,14.9606784582138
"Gadabedji","NER004002002",2014,9,38.3293960086055,4.76770340242637
"Gadabedji","NER004002002",2015,6,14.2896156907082,2.71977442502976
"Gadabedji","NER004002002",2015,7,59.7508463649502,8.71577366392441
"Gadabedji","NER004002002",2015,8,103.658689489195,19.3463409219469
"Gadabedji","NER004002002",2015,9,69.1315045542005,12.4561648368835
"Gadabedji","NER004002002",2016,6,26.4732931727063,3.4022444387277
"Gadabedji","NER004002002",2016,7,108.270722346976,19.8647552293832
"Gadabedji","NER004002002",2016,8,75.5656447399864,12.5119896074004
"Gadabedji","NER004002002",2016,9,39.3094043805681,7.64038503170013
"Gadabedji","NER004002002",2017,6,33.7483829829073,5.3670240329194
"Gadabedji","NER004002002",2017,7,97.4634572366634,14.6513189596633
"Gadabedji","NER004002002",2017,8,79.8875309542711,12.8705582618714
"Gadabedji","NER004002002",2017,9,12.7902977982091,1.63526934006718
"Gadabedji","NER004002002",2018,6,32.4447573901062,4.39178340941772
"Gadabedji","NER004002002",2018,7,75.7634588841935,13.9536210468838
"Gadabedji","NER004002002",2018,8,105.965960001011,17.3677953054518
"Gadabedji","NER004002002",2018,9,50.9073001169577,2.97039079666138
"Gadabedji","NER004002002",2019,6,30.052962456219,5.22144031524659
"Gadabedji","NER004002002",2019,7,71.1013214456699,12.5075270769633
"Gadabedji","NER004002002",2019,8,116.729551864422,19.0764470386148
"Gadabedji","NER004002002",2019,9,24.1861631521703,3.39147181510925
"Gadabedji","NER004002002",2020,6,20.5211765397089,3.97497846960356
"Gadabedji","NER004002002",2020,7,92.6153359860072,14.3789358139038
"Gadabedji","NER004002002",2020,8,139.327024043088,26.9341382791013
"Gadabedji","NER004002002",2020,9,55.3920683324705,8.71980684903951
"Gadabedji","NER004002002",2021,6,18.3273902301231,2.49609786560604
"Gadabedji","NER004002002",2021,7,131.311416955918,22.6109539985656
"Gadabedji","NER004002002",2021,8,121.793727383899,22.1901671091716
"Gadabedji","NER004002002",2021,9,29.3287416971514,5.41795419768176
"Adjekoria","NER004003001",1981,6,29.9982408285141,5.24134564399719
"Adjekoria","NER004003001",1981,7,141.484292507172,19.9886651039123
"Adjekoria","NER004003001",1981,8,72.3564331531525,11.0333144664765
"Adjekoria","NER004003001",1981,9,45.4969202280045,4.59992545843124
"Adjekoria","NER004003001",1982,6,24.3124934434891,3.33436989784241
"Adjekoria","NER004003001",1982,7,79.7044706344604,10.3820362091064
"Adjekoria","NER004003001",1982,8,128.700151085854,24.3068399429321
"Adjekoria","NER004003001",1982,9,5.56749874353409,0.845881015062332
"Adjekoria","NER004003001",1983,6,39.7889522314072,5.00912117958069
"Adjekoria","NER004003001",1983,7,95.4285864830017,16.2383542060852
"Adjekoria","NER004003001",1983,8,83.5110263824463,9.57322835922241
"Adjekoria","NER004003001",1983,9,28.3768047094345,2.76494586467743
"Adjekoria","NER004003001",1984,6,9.95031726360321,1.32803097367287
"Adjekoria","NER004003001",1984,7,56.1534495353699,9.99715328216554
"Adjekoria","NER004003001",1984,8,18.8989531993866,2.07716703414917
"Adjekoria","NER004003001",1984,9,38.9720948934555,3.86250829696655
"Adjekoria","NER004003001",1985,6,22.7551009058952,4.08319890499115
"Adjekoria","NER004003001",1985,7,67.5060129165649,9.62113142013548
"Adjekoria","NER004003001",1985,8,143.198730707168,28.8079319000244
"Adjekoria","NER004003001",1985,9,54.0834449529648,6.67516672611234
"Adjekoria","NER004003001",1986,6,17.5155975818634,1.54181802272796
"Adjekoria","NER004003001",1986,7,96.241548538208,16.7231040000915
"Adjekoria","NER004003001",1986,8,106.637854576111,16.889545917511
"Adjekoria","NER004003001",1986,9,51.2774799466133,7.71194314956665
"Adjekoria","NER004003001",1987,6,14.3168842792511,1.759750187397
"Adjekoria","NER004003001",1987,7,78.398896932602,13.2353286743164
"Adjekoria","NER004003001",1987,8,124.900615692139,20.5001683235168
"Adjekoria","NER004003001",1987,9,27.9880954623222,4.48418486118317
"Adjekoria","NER004003001",1988,6,29.7261306047439,4.35605895519257
"Adjekoria","NER004003001",1988,7,128.594038009644,15.6286716461181
"Adjekoria","NER004003001",1988,8,114.122040390968,18.9165296554566
"Adjekoria","NER004003001",1988,9,64.7832960486412,8.9048409461975
"Adjekoria","NER004003001",1989,6,26.9406593441963,2.53013706207275
"Adjekoria","NER004003001",1989,7,74.6424503326416,13.100227355957
"Adjekoria","NER004003001",1989,8,137.817502975464,25.7407236099243
"Adjekoria","NER004003001",1989,9,29.5942527055741,4.53416061401367
"Adjekoria","NER004003001",1990,6,15.3006927371025,0.993830978870393
"Adjekoria","NER004003001",1990,7,107.561429977417,19.0957174301147
"Adjekoria","NER004003001",1990,8,81.6072678565978,14.2977428436279
"Adjekoria","NER004003001",1990,9,22.4179927706718,2.39492884278297
"Adjekoria","NER004003001",1991,6,29.8477667570114,4.50289070606232
"Adjekoria","NER004003001",1991,7,120.173615455627,18.7946605682373
"Adjekoria","NER004003001",1991,8,150.90912437439,22.411169052124
"Adjekoria","NER004003001",1991,9,22.1067484617233,4.36480188369751
"Adjekoria","NER004003001",1992,6,28.2430473566055,2.94071424007416
"Adjekoria","NER004003001",1992,7,122.713659286499,19.8950443267822
"Adjekoria","NER004003001",1992,8,98.3239202499389,12.1072716712952
"Adjekoria","NER004003001",1992,9,17.2772663533688,2.26521944999695
"Adjekoria","NER004003001",1993,6,21.163729429245,2.91289412975312
"Adjekoria","NER004003001",1993,7,62.7348654270173,9.24879360198975
"Adjekoria","NER004003001",1993,8,77.0343520641327,12.501832485199
"Adjekoria","NER004003001",1993,9,36.4034274816513,5.42435336112976
"Adjekoria","NER004003001",1994,6,15.7436458468437,1.93449413776397
"Adjekoria","NER004003001",1994,7,99.4876875877381,12.9196929931641
"Adjekoria","NER004003001",1994,8,161.642048835754,26.369945526123
"Adjekoria","NER004003001",1994,9,102.232676386833,14.8642663955689
"Adjekoria","NER004003001",1995,6,20.085568010807,3.47862219810485
"Adjekoria","NER004003001",1995,7,88.044038772583,14.1680536270142
"Adjekoria","NER004003001",1995,8,114.0930519104,18.3133153915405
"Adjekoria","NER004003001",1995,9,49.9467341899872,8.10511827468872
"Adjekoria","NER004003001",1996,6,47.8793663978577,6.9138094186783
"Adjekoria","NER004003001",1996,7,87.2335221767426,16.1766991615295
"Adjekoria","NER004003001",1996,8,87.0522718429566,12.8424139022827
"Adjekoria","NER004003001",1996,9,57.1644995212556,7.34431552886963
"Adjekoria","NER004003001",1997,6,50.1234605312348,8.24640297889712
"Adjekoria","NER004003001",1997,7,76.3775837421417,7.89127564430235
"Adjekoria","NER004003001",1997,8,98.0667958259583,16.5957546234131
"Adjekoria","NER004003001",1997,9,13.6231989860535,1.92781364917755
"Adjekoria","NER004003001",1998,6,35.01624584198,5.95777559280396
"Adjekoria","NER004003001",1998,7,120.035005092621,22.7129707336425
"Adjekoria","NER004003001",1998,8,111.407108068466,18.2807626724243
"Adjekoria","NER004003001",1998,9,89.2571165561676,19.4833297729493
"Adjekoria","NER004003001",1999,6,8.02984052896501,0.740324825048447
"Adjekoria","NER004003001",1999,7,142.708456039429,18.7967729568482
"Adjekoria","NER004003001",1999,8,228.469427108765,36.1790390014649
"Adjekoria","NER004003001",1999,9,72.6694755554198,13.0916247367859
"Adjekoria","NER004003001",2000,6,26.8808863162994,3.2146544456482
"Adjekoria","NER004003001",2000,7,116.060179710388,18.0252752304077
"Adjekoria","NER004003001",2000,8,111.01637172699,18.063117980957
"Adjekoria","NER004003001",2000,9,35.8405327796936,4.84127855300903
"Adjekoria","NER004003001",2001,6,30.5254949331284,4.38412702083588
"Adjekoria","NER004003001",2001,7,155.478271484375,23.5127449035645
"Adjekoria","NER004003001",2001,8,162.137305259705,23.077278137207
"Adjekoria","NER004003001",2001,9,62.4683249592781,8.09328150749207
"Adjekoria","NER004003001",2002,6,30.8222293257713,3.36684644222259
"Adjekoria","NER004003001",2002,7,106.256874084473,13.9565134048461
"Adjekoria","NER004003001",2002,8,114.973424911499,20.3943557739258
"Adjekoria","NER004003001",2002,9,61.1573281288146,11.7061252593994
"Adjekoria","NER004003001",2003,6,69.7448215484619,11.1973166465759
"Adjekoria","NER004003001",2003,7,97.9308295249939,12.2944240570069
"Adjekoria","NER004003001",2003,8,146.212230682373,21.6836700439453
"Adjekoria","NER004003001",2003,9,68.5347264409065,9.57538747787476
"Adjekoria","NER004003001",2004,6,27.8838817477226,3.94398903846741
"Adjekoria","NER004003001",2004,7,101.860435962677,18.4833431243896
"Adjekoria","NER004003001",2004,8,153.531605243683,27.7902212142944
"Adjekoria","NER004003001",2004,9,11.9568226933479,1.19785183668137
"Adjekoria","NER004003001",2005,6,56.266330242157,9.15149593353273
"Adjekoria","NER004003001",2005,7,108.024074077606,16.7529263496399
"Adjekoria","NER004003001",2005,8,126.437376976013,17.6010169982911
"Adjekoria","NER004003001",2005,9,58.8212559223175,10.1625032424927
"Adjekoria","NER004003001",2006,6,14.6408700346947,1.42641294002533
"Adjekoria","NER004003001",2006,7,100.859895706177,18.3174295425415
"Adjekoria","NER004003001",2006,8,164.21661567688,27.3522529602051
"Adjekoria","NER004003001",2006,9,101.553399324417,12.2994680404663
"Adjekoria","NER004003001",2007,6,23.149593770504,2.76970386505127
"Adjekoria","NER004003001",2007,7,92.2421572208406,13.155547618866
"Adjekoria","NER004003001",2007,8,160.060543060303,27.2314863204956
"Adjekoria","NER004003001",2007,9,72.1811841726303,4.22607445716858
"Adjekoria","NER004003001",2008,6,37.0516665577888,4.88723826408386
"Adjekoria","NER004003001",2008,7,77.2293634414672,10.8004126548767
"Adjekoria","NER004003001",2008,8,124.503165721893,23.6388940811157
"Adjekoria","NER004003001",2008,9,49.2788443565368,6.58985829353333
"Adjekoria","NER004003001",2009,6,35.3143332004548,4.47873997688293
"Adjekoria","NER004003001",2009,7,82.6933517456055,13.1940217018127
"Adjekoria","NER004003001",2009,8,50.5188097953797,8.19308423995971
"Adjekoria","NER004003001",2009,9,53.9766110181808,7.13658809661865
"Adjekoria","NER004003001",2010,6,58.1807140111923,7.88223361968994
"Adjekoria","NER004003001",2010,7,95.1946229934693,14.7251839637756
"Adjekoria","NER004003001",2010,8,166.50684261322,24.1068320274353
"Adjekoria","NER004003001",2010,9,58.9435672163964,9.86550712585451
"Adjekoria","NER004003001",2011,6,52.5199850797653,7.37552285194397
"Adjekoria","NER004003001",2011,7,86.106125831604,9.65967130661011
"Adjekoria","NER004003001",2011,8,127.028028488159,17.6359844207763
"Adjekoria","NER004003001",2011,9,39.5565798282623,5.7785005569458
"Adjekoria","NER004003001",2012,6,55.2427780628204,9.94238138198852
"Adjekoria","NER004003001",2012,7,106.996200561523,15.3667678833007
"Adjekoria","NER004003001",2012,8,123.630753278732,21.7875337600708
"Adjekoria","NER004003001",2012,9,59.9471217393876,9.75878715515139
"Adjekoria","NER004003001",2013,6,27.2322225570679,5.40843749046326
"Adjekoria","NER004003001",2013,7,74.6795215606689,12.1627349853515
"Adjekoria","NER004003001",2013,8,146.519264221191,23.8525018692016
"Adjekoria","NER004003001",2013,9,41.1435685157775,6.06374883651734
"Adjekoria","NER004003001",2014,6,28.7990294098854,4.68691205978394
"Adjekoria","NER004003001",2014,7,127.774361610413,13.9714097976684
"Adjekoria","NER004003001",2014,8,130.889916419983,22.2238473892212
"Adjekoria","NER004003001",2014,9,53.3182371854781,10.6954317092896
"Adjekoria","NER004003001",2015,6,22.807006239891,4.38815903663635
"Adjekoria","NER004003001",2015,7,83.5043430328369,12.0205607414245
"Adjekoria","NER004003001",2015,8,122.46659296751,24.7811794281006
"Adjekoria","NER004003001",2015,9,70.8359589576721,10.0831942558288
"Adjekoria","NER004003001",2016,6,34.164359331131,5.57531809806824
"Adjekoria","NER004003001",2016,7,124.353235244751,19.6994047164917
"Adjekoria","NER004003001",2016,8,98.8488039970399,17.3148126602173
"Adjekoria","NER004003001",2016,9,43.3475012779236,7.24080204963684
"Adjekoria","NER004003001",2017,6,60.2012732028961,8.34061288833618
"Adjekoria","NER004003001",2017,7,116.414361953735,16.675136089325
"Adjekoria","NER004003001",2017,8,92.2435688972473,12.3397674560547
"Adjekoria","NER004003001",2017,9,14.0926467478275,1.17527994513512
"Adjekoria","NER004003001",2018,6,44.3300364017487,6.7400164604187
"Adjekoria","NER004003001",2018,7,101.497583389282,18.6820044517517
"Adjekoria","NER004003001",2018,8,168.294750809669,25.1550073623657
"Adjekoria","NER004003001",2018,9,72.0763674974441,4.76112365722656
"Adjekoria","NER004003001",2019,6,45.3141763210297,5.29332756996155
"Adjekoria","NER004003001",2019,7,85.3021297454833,15.1227912902832
"Adjekoria","NER004003001",2019,8,129.486361503601,19.684561252594
"Adjekoria","NER004003001",2019,9,48.9734460711478,7.78863382339475
"Adjekoria","NER004003001",2020,6,36.6391203403473,6.83473515510559
"Adjekoria","NER004003001",2020,7,152.930768489838,24.6133317947387
"Adjekoria","NER004003001",2020,8,180.50522851944,35.9884824752808
"Adjekoria","NER004003001",2020,9,67.2514887452126,9.38815999031068
"Adjekoria","NER004003001",2021,6,20.6219955086708,2.5924009680748
"Adjekoria","NER004003001",2021,7,139.780563354492,21.9462747573853
"Adjekoria","NER004003001",2021,8,123.759777069092,19.138988494873
"Adjekoria","NER004003001",2021,9,37.2456927299499,5.92547631263733
"Kornaka","NER004003008",1981,6,28.0741633609731,4.90346845347429
"Kornaka","NER004003008",1981,7,139.200924138649,17.3577317402264
"Kornaka","NER004003008",1981,8,82.2635402211368,12.0227199276541
"Kornaka","NER004003008",1981,9,46.5838737400335,3.70853734016419
"Kornaka","NER004003008",1982,6,23.3042861469739,1.88405802885341
"Kornaka","NER004003008",1982,7,80.5400869348071,8.84879270528474
"Kornaka","NER004003008",1982,8,121.009879985771,18.2772155228343
"Kornaka","NER004003008",1982,9,5.51973552003692,0.907103836536407
"Kornaka","NER004003008",1983,6,39.8383955190394,4.24396824836731
"Kornaka","NER004003008",1983,7,113.53714833417,16.8238100525606
"Kornaka","NER004003008",1983,8,83.5973499312953,13.0424041748047
"Kornaka","NER004003008",1983,9,33.9397317501497,4.36522043800954
"Kornaka","NER004003008",1984,6,12.456755305126,1.59726041555405
"Kornaka","NER004003008",1984,7,75.2968291168392,15.8234165365828
"Kornaka","NER004003008",1984,8,18.576172974825,1.5766211681756
"Kornaka","NER004003008",1984,9,33.9926500243719,3.44538672268391
"Kornaka","NER004003008",1985,6,30.0927952484881,3.23308213087091
"Kornaka","NER004003008",1985,7,68.6283138846348,10.0475434626272
"Kornaka","NER004003008",1985,8,131.4801349322,21.013144493103
